Time,GPIO6
1.2990752,1.0
1.2991192,1.0
1.2991632,1.0
1.2992073,1.0
1.2992513,1.0
1.2992954,1.0
1.2993394,1.0
1.2993834,1.0
1.2994275,1.0
1.2994715,1.0
1.2995155,1.0
1.2995596,1.0
1.2996036,1.0
1.2996477,1.0
1.2996917,1.0
1.2997357,1.0
1.2997798,1.0
1.2998238,1.0
1.2998679,1.0
1.2999119,1.0
1.2999558,1.0
1.3,1.0
1.300044,1.0
1.3000879,1.0
1.300132,1.0
1.300176,1.0
1.3002201,1.0
1.3002641,1.0
1.3003081,1.0
1.3003522,1.0
1.3003962,1.0
1.3004402,1.0
1.3004843,1.0
1.3005283,1.0
1.3005724,1.0
1.3006164,1.0
1.3006604,1.0
1.3007045,1.0
1.3007485,1.0
1.3007925,1.0
1.3008366,1.0
1.3008806,1.0
1.3009247,1.0
1.3009686,1.0
1.3010126,1.0
1.3010567,1.0
1.3011007,1.0
1.3011448,1.0
1.3011888,1.0
1.3012328,1.0
1.3012769,1.0
1.3013209,1.0
1.3013649,1.0
1.301409,1.0
1.301453,1.0
1.3014971,1.0
1.3015411,1.0
1.3015851,1.0
1.3016292,1.0
1.3016732,1.0
1.3017172,1.0
1.3017613,1.0
1.3018053,1.0
1.3018494,1.0
1.3018934,1.0
1.3019373,1.0
1.3019814,1.0
1.3020254,1.0
1.3020695,1.0
1.3021135,1.0
1.3021575,1.0
1.3022016,1.0
1.3022456,1.0
1.3022896,1.0
1.3023337,1.0
1.3023777,1.0
1.3024218,1.0
1.3024658,1.0
1.3025098,1.0
1.3025539,1.0
1.3025979,1.0
1.3026419,1.0
1.302686,1.0
1.30273,1.0
1.3027741,1.0
1.3028181,1.0
1.302862,1.0
1.3029062,1.0
1.3029501,1.0
1.3029941,1.0
1.3030382,1.0
1.3030822,1.0
1.3031263,1.0
1.3031703,1.0
1.3032143,1.0
1.3032584,1.0
1.3033024,1.0
1.3033465,1.0
1.3033905,1.0
1.3034345,1.0
1.3034786,1.0
1.3035226,1.0
1.3035666,1.0
1.3036107,1.0
1.3036547,1.0
1.3036988,1.0
1.3037428,1.0
1.3037868,1.0
1.3038309,1.0
1.3038749,1.0
1.3039188,1.0
1.303963,1.0
1.3040069,1.0
1.304051,1.0
1.304095,1.0
1.304139,1.0
1.3041831,1.0
1.3042271,1.0
1.3042711,1.0
1.3043152,1.0
1.3043592,1.0
1.3044033,1.0
1.3044473,1.0
1.3044913,1.0
1.3045354,1.0
1.3045794,1.0
1.3046235,1.0
1.3046675,1.0
1.3047115,1.0
1.3047556,1.0
1.3047996,1.0
1.3048435,1.0
1.3048877,1.0
1.3049316,1.0
1.3049757,1.0
1.3050197,1.0
1.3050637,1.0
1.3051078,1.0
1.3051518,1.0
1.3051958,1.0
1.3052399,1.0
1.3052839,1.0
1.305328,1.0
1.305372,1.0
1.305416,1.0
1.3054601,1.0
1.3055041,1.0
1.3055481,1.0
1.3055922,1.0
1.3056362,1.0
1.3056803,1.0
1.3057243,1.0
1.3057683,1.0
1.3058124,1.0
1.3058563,1.0
1.3059005,1.0
1.3059444,1.0
1.3059884,1.0
1.3060325,1.0
1.3060765,1.0
1.3061205,1.0
1.3061646,1.0
1.3062086,1.0
1.3062527,1.0
1.3062967,1.0
1.3063407,1.0
1.3063848,1.0
1.3064288,1.0
1.3064728,1.0
1.3065169,1.0
1.3065609,1.0
1.306605,1.0
1.306649,1.0
1.306693,1.0
1.3067371,1.0
1.306781,1.0
1.306825,1.0
1.3068691,1.0
1.3069131,1.0
1.3069572,1.0
1.3070012,1.0
1.3070452,1.0
1.3070893,1.0
1.3071333,1.0
1.3071774,1.0
1.3072214,1.0
1.3072654,1.0
1.3073095,1.0
1.3073535,1.0
1.3073975,1.0
1.3074416,1.0
1.3074856,1.0
1.3075297,1.0
1.3075737,1.0
1.3076177,1.0
1.3076618,1.0
1.3077058,1.0
1.3077497,1.0
1.3077939,1.0
1.3078378,1.0
1.307882,1.0
1.3079259,1.0
1.3079699,1.0
1.308014,1.0
1.308058,1.0
1.308102,1.0
1.3081461,1.0
1.3081901,1.0
1.3082342,1.0
1.3082782,1.0
1.3083222,1.0
1.3083663,1.0
1.3084103,1.0
1.3084544,1.0
1.3084984,1.0
1.3085424,1.0
1.3085865,1.0
1.3086305,1.0
1.3086745,1.0
1.3087186,1.0
1.3087626,1.0
1.3088067,1.0
1.3088506,1.0
1.3088946,1.0
1.3089387,1.0
1.3089827,1.0
1.3090267,1.0
1.3090708,1.0
1.3091148,1.0
1.3091589,1.0
1.3092029,1.0
1.3092469,1.0
1.309291,1.0
1.309335,1.0
1.309379,1.0
1.3094231,1.0
1.3094671,1.0
1.3095112,1.0
1.3095552,1.0
1.3095992,1.0
1.3096433,1.0
1.3096873,1.0
1.3097314,1.0
1.3097754,1.0
1.3098193,1.0
1.3098634,1.0
1.3099074,1.0
1.3099514,1.0
1.3099955,1.0
1.3100395,1.0
1.3100836,1.0
1.3101276,1.0
1.3101716,1.0
1.3102157,1.0
1.3102597,1.0
1.3103037,1.0
1.3103478,1.0
1.3103918,1.0
1.3104359,1.0
1.3104799,1.0
1.3105239,1.0
1.310568,1.0
1.310612,1.0
1.310656,1.0
1.3107,1.0
1.310744,1.0
1.3107882,1.0
1.3108321,1.0
1.3108761,1.0
1.3109202,1.0
1.3109642,1.0
1.3110083,1.0
1.3110523,1.0
1.3110963,1.0
1.3111404,1.0
1.3111844,1.0
1.3112284,1.0
1.3112725,1.0
1.3113165,1.0
1.3113606,1.0
1.3114046,1.0
1.3114486,1.0
1.3114927,1.0
1.3115367,1.0
1.3115807,1.0
1.3116248,1.0
1.3116688,1.0
1.3117129,1.0
1.3117568,1.0
1.3118008,1.0
1.311845,1.0
1.3118889,1.0
1.3119329,1.0
1.311977,1.0
1.312021,1.0
1.3120651,1.0
1.3121091,1.0
1.3121531,1.0
1.3121972,1.0
1.3122412,1.0
1.3122853,1.0
1.3123293,1.0
1.3123733,1.0
1.3124174,1.0
1.3124614,1.0
1.3125054,1.0
1.3125495,1.0
1.3125935,1.0
1.3126376,1.0
1.3126816,1.0
1.3127255,1.0
1.3127697,1.0
1.3128136,1.0
1.3128576,1.0
1.3129017,1.0
1.3129457,1.0
1.3129898,1.0
1.3130338,1.0
1.3130778,1.0
1.3131219,1.0
1.3131659,1.0
1.31321,1.0
1.313254,1.0
1.313298,1.0
1.3133421,1.0
1.3133861,1.0
1.3134301,1.0
1.3134742,1.0
1.3135182,1.0
1.3135623,1.0
1.3136063,1.0
1.3136503,1.0
1.3136944,1.0
1.3137383,1.0
1.3137823,1.0
1.3138264,1.0
1.3138704,1.0
1.3139145,1.0
1.3139585,1.0
1.3140025,1.0
1.3140466,1.0
1.3140906,1.0
1.3141346,1.0
1.3141787,1.0
1.3142227,1.0
1.3142668,1.0
1.3143108,1.0
1.3143548,1.0
1.3143989,1.0
1.3144429,1.0
1.314487,1.0
1.314531,1.0
1.314575,1.0
1.3146191,1.0
1.314663,1.0
1.314707,1.0
1.3147511,1.0
1.3147951,1.0
1.3148392,1.0
1.3148832,1.0
1.3149272,1.0
1.3149713,1.0
1.3150153,1.0
1.3150593,1.0
1.3151034,1.0
1.3151474,1.0
1.3151915,1.0
1.3152355,1.0
1.3152795,1.0
1.3153236,1.0
1.3153676,1.0
1.3154116,1.0
1.3154557,1.0
1.3154997,1.0
1.3155438,1.0
1.3155878,1.0
1.3156317,1.0
1.3156759,1.0
1.3157198,1.0
1.315764,1.0
1.3158079,1.0
1.3158519,1.0
1.315896,1.0
1.31594,1.0
1.315984,1.0
1.3160281,1.0
1.3160721,1.0
1.3161162,1.0
1.3161602,1.0
1.3162042,1.0
1.3162483,1.0
1.3162923,1.0
1.3163363,1.0
1.3163804,1.0
1.3164244,1.0
1.3164685,1.0
1.3165125,1.0
1.3165565,1.0
1.3166006,1.0
1.3166445,1.0
1.3166885,1.0
1.3167326,1.0
1.3167766,1.0
1.3168207,1.0
1.3168647,1.0
1.3169087,1.0
1.3169528,1.0
1.3169968,1.0
1.3170409,1.0
1.3170849,1.0
1.3171289,1.0
1.317173,1.0
1.317217,1.0
1.317261,1.0
1.3173051,1.0
1.3173491,1.0
1.3173932,1.0
1.3174372,1.0
1.3174812,1.0
1.3175253,1.0
1.3175693,1.0
1.3176132,1.0
1.3176574,1.0
1.3177013,1.0
1.3177454,1.0
1.3177894,1.0
1.3178334,1.0
1.3178775,1.0
1.3179215,1.0
1.3179655,1.0
1.3180096,1.0
1.3180536,1.0
1.3180977,1.0
1.3181417,1.0
1.3181857,1.0
1.3182298,1.0
1.3182738,1.0
1.3183179,1.0
1.3183619,1.0
1.3184059,1.0
1.31845,1.0
1.318494,1.0
1.318538,1.0
1.318582,1.0
1.318626,1.0
1.3186702,1.0
1.3187141,1.0
1.3187581,1.0
1.3188022,1.0
1.3188462,1.0
1.3188902,1.0
1.3189343,1.0
1.3189783,1.0
1.3190224,1.0
1.3190664,1.0
1.3191104,1.0
1.3191545,1.0
1.3191985,1.0
1.3192425,1.0
1.3192866,1.0
1.3193306,1.0
1.3193747,1.0
1.3194187,1.0
1.3194627,1.0
1.3195068,1.0
1.3195508,1.0
1.3195949,1.0
1.3196388,1.0
1.3196828,1.0
1.319727,1.0
1.3197709,1.0
1.3198149,1.0
1.319859,1.0
1.319903,1.0
1.3199471,1.0
1.3199911,1.0
1.3200351,1.0
1.3200792,1.0
1.3201232,1.0
1.3201672,1.0
1.3202113,1.0
1.3202553,1.0
1.3202994,1.0
1.3203434,1.0
1.3203874,1.0
1.3204315,1.0
1.3204755,1.0
1.3205194,1.0
1.3205636,1.0
1.3206075,1.0
1.3206517,1.0
1.3206956,1.0
1.3207396,1.0
1.3207837,1.0
1.3208277,1.0
1.3208718,1.0
1.3209158,1.0
1.3209598,1.0
1.3210039,1.0
1.3210479,1.0
1.3210919,1.0
1.321136,1.0
1.32118,1.0
1.3212241,1.0
1.3212681,1.0
1.3213121,1.0
1.3213562,1.0
1.3214002,1.0
1.3214442,1.0
1.3214883,1.0
1.3215322,1.0
1.3215764,1.0
1.3216203,1.0
1.3216643,1.0
1.3217084,1.0
1.3217524,1.0
1.3217964,1.0
1.3218405,1.0
1.3218845,1.0
1.3219286,1.0
1.3219726,1.0
1.3220166,1.0
1.3220607,1.0
1.3221047,1.0
1.3221488,1.0
1.3221928,1.0
1.3222368,1.0
1.3222809,1.0
1.3223249,1.0
1.3223689,1.0
1.322413,1.0
1.322457,1.0
1.3225011,1.0
1.322545,1.0
1.322589,1.0
1.3226331,1.0
1.3226771,1.0
1.3227211,1.0
1.3227652,1.0
1.3228092,1.0
1.3228533,1.0
1.3228973,1.0
1.3229413,1.0
1.3229854,1.0
1.3230294,1.0
1.3230735,1.0
1.3231175,1.0
1.3231615,1.0
1.3232056,1.0
1.3232496,1.0
1.3232936,1.0
1.3233377,1.0
1.3233817,1.0
1.3234258,1.0
1.3234698,1.0
1.3235137,1.0
1.3235579,1.0
1.3236018,1.0
1.3236458,1.0
1.3236899,1.0
1.3237339,1.0
1.323778,1.0
1.323822,1.0
1.323866,1.0
1.3239101,1.0
1.3239541,1.0
1.3239981,1.0
1.3240422,1.0
1.3240862,1.0
1.3241303,1.0
1.3241743,1.0
1.3242183,1.0
1.3242624,1.0
1.3243064,1.0
1.3243505,1.0
1.3243945,1.0
1.3244385,1.0
1.3244826,1.0
1.3245265,1.0
1.3245705,1.0
1.3246146,1.0
1.3246586,1.0
1.3247027,1.0
1.3247467,1.0
1.3247907,1.0
1.3248348,1.0
1.3248788,1.0
1.3249228,1.0
1.3249669,1.0
1.3250109,1.0
1.325055,1.0
1.325099,1.0
1.325143,1.0
1.3251871,1.0
1.3252311,1.0
1.3252751,1.0
1.3253192,1.0
1.3253632,1.0
1.3254073,1.0
1.3254513,1.0
1.3254952,1.0
1.3255394,1.0
1.3255833,1.0
1.3256274,1.0
1.3256714,1.0
1.3257154,1.0
1.3257595,1.0
1.3258035,1.0
1.3258475,1.0
1.3258916,1.0
1.3259356,1.0
1.3259797,1.0
1.3260237,1.0
1.3260677,1.0
1.3261118,1.0
1.3261558,1.0
1.3261998,1.0
1.3262439,1.0
1.3262879,1.0
1.326332,1.0
1.326376,1.0
1.32642,1.0
1.326464,1.0
1.326508,1.0
1.326552,1.0
1.3265961,1.0
1.3266401,1.0
1.3266842,1.0
1.3267282,1.0
1.3267722,1.0
1.3268163,1.0
1.3268603,1.0
1.3269044,1.0
1.3269484,1.0
1.3269924,1.0
1.3270365,1.0
1.3270805,1.0
1.3271245,1.0
1.3271686,1.0
1.3272126,1.0
1.3272567,1.0
1.3273007,1.0
1.3273447,1.0
1.3273888,1.0
1.3274328,1.0
1.3274767,1.0
1.3275208,1.0
1.3275648,1.0
1.327609,1.0
1.3276529,1.0
1.3276969,1.0
1.327741,1.0
1.327785,1.0
1.327829,1.0
1.3278731,1.0
1.3279171,1.0
1.3279612,1.0
1.3280052,1.0
1.3280492,1.0
1.3280933,1.0
1.3281373,1.0
1.3281814,1.0
1.3282254,1.0
1.3282694,1.0
1.3283135,1.0
1.3283575,1.0
1.3284014,1.0
1.3284456,1.0
1.3284895,1.0
1.3285336,1.0
1.3285776,1.0
1.3286216,1.0
1.3286657,1.0
1.3287097,1.0
1.3287537,1.0
1.3287978,1.0
1.3288418,1.0
1.3288859,1.0
1.3289299,1.0
1.3289739,1.0
1.329018,1.0
1.329062,1.0
1.329106,1.0
1.3291501,1.0
1.3291941,1.0
1.3292382,1.0
1.3292822,1.0
1.3293262,1.0
1.3293703,1.0
1.3294142,1.0
1.3294584,1.0
1.3295023,1.0
1.3295463,1.0
1.3295904,1.0
1.3296344,1.0
1.3296784,1.0
1.3297225,1.0
1.3297665,1.0
1.3298106,1.0
1.3298546,1.0
1.3298986,1.0
1.3299427,1.0
1.3299867,1.0
1.3300307,1.0
1.3300748,1.0
1.3301188,1.0
1.3301629,1.0
1.3302069,1.0
1.3302509,1.0
1.330295,1.0
1.330339,1.0
1.330383,1.0
1.330427,1.0
1.330471,1.0
1.3305151,1.0
1.3305591,1.0
1.3306031,1.0
1.3306472,1.0
1.3306912,1.0
1.3307353,1.0
1.3307793,1.0
1.3308233,1.0
1.3308674,1.0
1.3309114,1.0
1.3309554,1.0
1.3309995,1.0
1.3310435,1.0
1.3310876,1.0
1.3311316,1.0
1.3311756,1.0
1.3312197,1.0
1.3312637,1.0
1.3313076,1.0
1.3313518,1.0
1.3313957,1.0
1.3314399,1.0
1.3314838,1.0
1.3315278,1.0
1.3315719,1.0
1.3316159,1.0
1.3316599,1.0
1.331704,1.0
1.331748,1.0
1.3317921,1.0
1.3318361,1.0
1.3318801,1.0
1.3319242,1.0
1.3319682,1.0
1.3320123,1.0
1.3320563,1.0
1.3321003,1.0
1.3321444,1.0
1.3321884,1.0
1.3322324,1.0
1.3322765,1.0
1.3323205,1.0
1.3323646,1.0
1.3324085,1.0
1.3324525,1.0
1.3324966,1.0
1.3325406,1.0
1.3325846,1.0
1.3326287,1.0
1.3326727,1.0
1.3327168,1.0
1.3327608,1.0
1.3328048,1.0
1.3328489,1.0
1.3328929,1.0
1.3329369,1.0
1.332981,1.0
1.333025,1.0
1.3330691,1.0
1.3331131,1.0
1.3331571,1.0
1.3332012,1.0
1.3332452,1.0
1.3332893,1.0
1.3333333,1.0
1.3333772,1.0
1.3334213,1.0
1.3334653,1.0
1.3335093,1.0
1.3335534,1.0
1.3335974,1.0
1.3336415,1.0
1.3336855,1.0
1.3337295,1.0
1.3337736,1.0
1.3338176,1.0
1.3338616,1.0
1.3339057,1.0
1.3339497,1.0
1.3339938,1.0
1.3340378,1.0
1.3340818,1.0
1.3341259,1.0
1.3341699,1.0
1.334214,1.0
1.334258,1.0
1.334302,1.0
1.334346,1.0
1.33439,1.0
1.334434,1.0
1.3344781,1.0
1.3345221,1.0
1.3345662,1.0
1.3346102,1.0
1.3346542,1.0
1.3346983,1.0
1.3347423,1.0
1.3347863,1.0
1.3348304,1.0
1.3348744,1.0
1.3349185,1.0
1.3349625,1.0
1.3350065,1.0
1.3350506,1.0
1.3350946,1.0
1.3351386,1.0
1.3351827,1.0
1.3352267,1.0
1.3352708,1.0
1.3353148,1.0
1.3353587,1.0
1.3354028,1.0
1.3354468,1.0
1.335491,1.0
1.3355349,1.0
1.3355789,1.0
1.335623,1.0
1.335667,1.0
1.335711,1.0
1.3357551,1.0
1.3357991,1.0
1.3358432,1.0
1.3358872,1.0
1.3359312,1.0
1.3359753,1.0
1.3360193,1.0
1.3360633,1.0
1.3361074,1.0
1.3361514,1.0
1.3361955,1.0
1.3362395,1.0
1.3362834,1.0
1.3363276,1.0
1.3363715,1.0
1.3364155,1.0
1.3364596,1.0
1.3365036,1.0
1.3365477,1.0
1.3365917,1.0
1.3366357,1.0
1.3366798,1.0
1.3367238,1.0
1.3367679,1.0
1.3368119,1.0
1.3368559,1.0
1.3369,1.0
1.336944,1.0
1.336988,1.0
1.3370321,1.0
1.3370761,1.0
1.3371202,1.0
1.3371642,1.0
1.3372082,1.0
1.3372523,1.0
1.3372962,1.0
1.3373402,1.0
1.3373843,1.0
1.3374283,1.0
1.3374724,1.0
1.3375164,1.0
1.3375604,1.0
1.3376045,1.0
1.3376485,1.0
1.3376925,1.0
1.3377366,1.0
1.3377806,1.0
1.3378247,1.0
1.3378687,1.0
1.3379127,1.0
1.3379568,1.0
1.3380008,1.0
1.3380449,1.0
1.3380889,1.0
1.3381329,1.0
1.338177,1.0
1.338221,1.0
1.338265,1.0
1.338309,1.0
1.338353,1.0
1.3383971,1.0
1.3384411,1.0
1.3384851,1.0
1.3385292,1.0
1.3385732,1.0
1.3386172,1.0
1.3386613,1.0
1.3387053,1.0
1.3387494,1.0
1.3387934,1.0
1.3388374,1.0
1.3388815,1.0
1.3389255,1.0
1.3389695,1.0
1.3390136,1.0
1.3390576,1.0
1.3391017,1.0
1.3391457,1.0
1.3391896,1.0
1.3392338,1.0
1.3392777,1.0
1.3393219,1.0
1.3393658,1.0
1.3394098,1.0
1.3394539,1.0
1.3394979,1.0
1.3395419,1.0
1.339586,1.0
1.33963,1.0
1.3396741,1.0
1.3397181,1.0
1.3397621,1.0
1.3398062,1.0
1.3398502,1.0
1.3398942,1.0
1.3399383,1.0
1.3399823,1.0
1.3400264,1.0
1.3400704,1.0
1.3401144,1.0
1.3401585,1.0
1.3402025,1.0
1.3402464,1.0
1.3402905,1.0
1.3403345,1.0
1.3403786,1.0
1.3404226,1.0
1.3404666,1.0
1.3405107,1.0
1.3405547,1.0
1.3405988,1.0
1.3406428,1.0
1.3406868,1.0
1.3407309,1.0
1.3407749,1.0
1.3408189,1.0
1.340863,1.0
1.340907,1.0
1.3409511,1.0
1.3409951,1.0
1.3410391,1.0
1.3410832,1.0
1.3411272,1.0
1.3411711,1.0
1.3412153,1.0
1.3412592,1.0
1.3413033,1.0
1.3413473,1.0
1.3413913,1.0
1.3414354,1.0
1.3414794,1.0
1.3415234,1.0
1.3415675,1.0
1.3416115,1.0
1.3416556,1.0
1.3416996,1.0
1.3417436,1.0
1.3417877,1.0
1.3418317,1.0
1.3418758,1.0
1.3419198,1.0
1.3419638,1.0
1.3420079,1.0
1.3420519,1.0
1.3420959,1.0
1.34214,1.0
1.342184,1.0
1.342228,1.0
1.342272,1.0
1.342316,1.0
1.3423601,1.0
1.3424041,1.0
1.3424481,1.0
1.3424922,1.0
1.3425362,1.0
1.3425803,1.0
1.3426243,1.0
1.3426683,1.0
1.3427124,1.0
1.3427564,1.0
1.3428004,1.0
1.3428445,1.0
1.3428885,1.0
1.3429326,1.0
1.3429766,1.0
1.3430206,1.0
1.3430647,1.0
1.3431087,1.0
1.3431528,1.0
1.3431967,1.0
1.3432407,1.0
1.3432848,1.0
1.3433288,1.0
1.3433728,1.0
1.3434169,1.0
1.3434609,1.0
1.343505,1.0
1.343549,1.0
1.343593,1.0
1.3436371,1.0
1.3436811,1.0
1.3437251,1.0
1.3437692,1.0
1.3438132,1.0
1.3438573,1.0
1.3439013,1.0
1.3439453,1.0
1.3439894,1.0
1.3440334,1.0
1.3440775,1.0
1.3441215,1.0
1.3441654,1.0
1.3442096,1.0
1.3442535,1.0
1.3442975,1.0
1.3443416,1.0
1.3443856,1.0
1.3444297,1.0
1.3444737,1.0
1.3445177,1.0
1.3445618,1.0
1.3446058,1.0
1.3446498,1.0
1.3446939,1.0
1.3447379,1.0
1.344782,1.0
1.344826,1.0
1.34487,1.0
1.3449141,1.0
1.3449581,1.0
1.345002,1.0
1.3450462,1.0
1.3450902,1.0
1.3451343,1.0
1.3451782,1.0
1.3452222,1.0
1.3452663,1.0
1.3453103,1.0
1.3453544,1.0
1.3453984,1.0
1.3454424,1.0
1.3454865,1.0
1.3455305,1.0
1.3455745,1.0
1.3456186,1.0
1.3456626,1.0
1.3457067,1.0
1.3457507,1.0
1.3457947,1.0
1.3458388,1.0
1.3458828,1.0
1.3459268,1.0
1.3459709,1.0
1.3460149,1.0
1.346059,1.0
1.346103,1.0
1.346147,1.0
1.346191,1.0
1.346235,1.0
1.346279,1.0
1.3463231,1.0
1.3463671,1.0
1.3464112,1.0
1.3464552,1.0
1.3464992,1.0
1.3465433,1.0
1.3465873,1.0
1.3466314,1.0
1.3466754,1.0
1.3467194,1.0
1.3467635,1.0
1.3468075,1.0
1.3468515,1.0
1.3468956,1.0
1.3469396,1.0
1.3469837,1.0
1.3470277,1.0
1.3470716,1.0
1.3471158,1.0
1.3471597,1.0
1.3472037,1.0
1.3472478,1.0
1.3472918,1.0
1.3473359,1.0
1.3473799,1.0
1.3474239,1.0
1.347468,1.0
1.347512,1.0
1.347556,1.0
1.3476001,1.0
1.3476441,1.0
1.3476882,1.0
1.3477322,1.0
1.3477762,1.0
1.3478203,1.0
1.3478643,1.0
1.3479084,1.0
1.3479524,1.0
1.3479964,1.0
1.3480405,1.0
1.3480844,1.0
1.3481284,1.0
1.3481725,1.0
1.3482165,1.0
1.3482606,1.0
1.3483046,1.0
1.3483486,1.0
1.3483927,1.0
1.3484367,1.0
1.3484807,1.0
1.3485248,1.0
1.3485688,1.0
1.3486129,1.0
1.3486569,1.0
1.3487009,1.0
1.348745,1.0
1.348789,1.0
1.348833,1.0
1.3488771,1.0
1.3489211,1.0
1.3489652,1.0
1.3490092,1.0
1.3490531,1.0
1.3490973,1.0
1.3491412,1.0
1.3491853,1.0
1.3492293,1.0
1.3492733,1.0
1.3493174,1.0
1.3493614,1.0
1.3494054,1.0
1.3494495,1.0
1.3494935,1.0
1.3495376,1.0
1.3495816,1.0
1.3496256,1.0
1.3496697,1.0
1.3497137,1.0
1.3497577,1.0
1.3498018,1.0
1.3498458,1.0
1.3498899,1.0
1.3499339,1.0
1.3499779,1.0
1.350022,1.0
1.350066,1.0
1.3501099,1.0
1.350154,1.0
1.350198,1.0
1.3502421,1.0
1.3502861,1.0
1.3503301,1.0
1.3503742,1.0
1.3504182,1.0
1.3504623,1.0
1.3505063,1.0
1.3505503,1.0
1.3505944,1.0
1.3506384,1.0
1.3506824,1.0
1.3507265,1.0
1.3507705,1.0
1.3508146,1.0
1.3508586,1.0
1.3509026,1.0
1.3509467,1.0
1.3509907,1.0
1.3510346,1.0
1.3510787,1.0
1.3511227,1.0
1.3511668,1.0
1.3512108,1.0
1.3512548,1.0
1.3512989,1.0
1.3513429,1.0
1.3513869,1.0
1.351431,1.0
1.351475,1.0
1.3515191,1.0
1.3515631,1.0
1.3516071,1.0
1.3516512,1.0
1.3516952,1.0
1.3517393,1.0
1.3517833,1.0
1.3518273,1.0
1.3518714,1.0
1.3519154,1.0
1.3519593,1.0
1.3520035,1.0
1.3520474,1.0
1.3520916,1.0
1.3521355,1.0
1.3521795,1.0
1.3522236,1.0
1.3522676,1.0
1.3523116,1.0
1.3523557,1.0
1.3523997,1.0
1.3524438,1.0
1.3524878,1.0
1.3525318,1.0
1.3525759,1.0
1.3526199,1.0
1.3526639,1.0
1.352708,1.0
1.352752,1.0
1.3527961,1.0
1.3528401,1.0
1.352884,1.0
1.3529282,1.0
1.3529721,1.0
1.3530163,1.0
1.3530602,1.0
1.3531042,1.0
1.3531483,1.0
1.3531923,1.0
1.3532363,1.0
1.3532804,1.0
1.3533244,1.0
1.3533685,1.0
1.3534125,1.0
1.3534565,1.0
1.3535006,1.0
1.3535446,1.0
1.3535886,1.0
1.3536327,1.0
1.3536767,1.0
1.3537208,1.0
1.3537648,1.0
1.3538088,1.0
1.3538529,1.0
1.3538969,1.0
1.3539408,1.0
1.353985,1.0
1.3540289,1.0
1.354073,1.0
1.354117,1.0
1.354161,1.0
1.3542051,1.0
1.3542491,1.0
1.3542932,1.0
1.3543372,1.0
1.3543812,1.0
1.3544253,1.0
1.3544693,1.0
1.3545133,1.0
1.3545574,1.0
1.3546014,1.0
1.3546455,1.0
1.3546895,1.0
1.3547335,1.0
1.3547776,1.0
1.3548216,1.0
1.3548656,1.0
1.3549097,1.0
1.3549536,1.0
1.3549978,1.0
1.3550417,1.0
1.3550857,1.0
1.3551298,1.0
1.3551738,1.0
1.3552179,1.0
1.3552619,1.0
1.3553059,1.0
1.35535,1.0
1.355394,1.0
1.355438,1.0
1.3554821,1.0
1.3555261,1.0
1.3555702,1.0
1.3556142,1.0
1.3556582,1.0
1.3557023,1.0
1.3557463,1.0
1.3557903,1.0
1.3558344,1.0
1.3558784,1.0
1.3559225,1.0
1.3559664,1.0
1.3560104,1.0
1.3560545,1.0
1.3560985,1.0
1.3561425,1.0
1.3561866,1.0
1.3562306,1.0
1.3562747,1.0
1.3563187,1.0
1.3563627,1.0
1.3564068,1.0
1.3564508,1.0
1.3564949,1.0
1.3565389,1.0
1.3565829,1.0
1.356627,1.0
1.356671,1.0
1.356715,1.0
1.3567591,1.0
1.356803,1.0
1.3568472,1.0
1.3568912,1.0
1.3569351,1.0
1.3569793,1.0
1.3570232,1.0
1.3570672,1.0
1.3571113,1.0
1.3571553,1.0
1.3571994,1.0
1.3572434,1.0
1.3572874,1.0
1.3573315,1.0
1.3573755,1.0
1.3574195,1.0
1.3574636,1.0
1.3575076,1.0
1.3575517,1.0
1.3575957,1.0
1.3576397,1.0
1.3576838,1.0
1.3577278,1.0
1.3577719,1.0
1.3578159,1.0
1.3578598,1.0
1.357904,1.0
1.357948,1.0
1.3579919,1.0
1.358036,1.0
1.35808,1.0
1.3581241,1.0
1.3581681,1.0
1.3582121,1.0
1.3582562,1.0
1.3583002,1.0
1.3583442,1.0
1.3583883,1.0
1.3584323,1.0
1.3584764,1.0
1.3585204,1.0
1.3585644,1.0
1.3586085,1.0
1.3586525,1.0
1.3586965,1.0
1.3587406,1.0
1.3587846,1.0
1.3588287,1.0
1.3588727,1.0
1.3589166,1.0
1.3589607,1.0
1.3590047,1.0
1.3590488,1.0
1.3590928,1.0
1.3591368,1.0
1.3591809,1.0
1.3592249,1.0
1.3592689,1.0
1.359313,1.0
1.359357,1.0
1.3594011,1.0
1.3594451,1.0
1.3594891,1.0
1.3595332,1.0
1.3595772,1.0
1.3596212,1.0
1.3596653,1.0
1.3597093,1.0
1.3597534,1.0
1.3597974,1.0
1.3598413,1.0
1.3598855,1.0
1.3599294,1.0
1.3599734,1.0
1.3600175,1.0
1.3600615,1.0
1.3601056,1.0
1.3601496,1.0
1.3601936,1.0
1.3602377,1.0
1.3602817,1.0
1.3603258,1.0
1.3603698,1.0
1.3604138,1.0
1.3604579,1.0
1.3605019,1.0
1.3605459,1.0
1.36059,1.0
1.360634,1.0
1.3606781,1.0
1.3607221,1.0
1.360766,1.0
1.3608102,1.0
1.3608541,1.0
1.3608981,1.0
1.3609422,1.0
1.3609862,1.0
1.3610303,1.0
1.3610743,1.0
1.3611183,1.0
1.3611624,1.0
1.3612064,1.0
1.3612504,1.0
1.3612945,1.0
1.3613385,1.0
1.3613826,1.0
